circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,jayaprakash nagar,general purpose,7,3,2.0,0.0,3.0
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,jeedipally,general purpose,7,3,2.0,30.0,1.48
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,jillala,general purpose,7,1,2.0,0.0,0.24
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,kalwakurthy,general purpose,7,5,2.0,0.0,2.84
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,kalwakurthy(hv),general purpose,7,22,21.0,7167.0,281.0
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,kalwakurthy(lt),general purpose,7,40,36.0,3433.0,37.6
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,kurmidda,general purpose,7,3,2.0,0.0,1.48
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,lingasanipally,general purpose,7,2,1.0,0.0,1.24
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,marchala,general purpose,7,7,4.0,59.0,3.2
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,mokurala,general purpose,7,2,1.0,0.0,1.3
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,panjugal,general purpose,7,3,2.0,0.0,2.24
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,raghupathipet,general purpose,7,8,1.0,0.0,5.44
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,ramagiri,general purpose,7,3,2.0,0.0,3.24
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,ramnagar thanda,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,sanjapoor,general purpose,7,1,1.0,22.0,1.0
nagarkurnool,nagarkurnool,kalwakurthy,kalwakurthy,silar pally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,achampet,acpt01-laxmi talkies,general purpose,7,11,10.0,1782.0,11.14
nagarkurnool,nagarkurnool,achampet,achampet,acpt02-teachers colony,general purpose,7,5,5.0,114.0,3.78
nagarkurnool,nagarkurnool,achampet,achampet,acpt03-bus stand,general purpose,7,36,29.0,2087.0,144.09
nagarkurnool,nagarkurnool,achampet,achampet,acpt04-tv tower,general purpose,7,18,13.0,1638.0,15.9
nagarkurnool,nagarkurnool,achampet,achampet,bommanpally,general purpose,7,6,2.0,0.0,6.0
nagarkurnool,nagarkurnool,achampet,achampet,brahmanpally,general purpose,7,2,1.0,0.0,6.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,develthirumalapur,general purpose,7,2,1.0,28.0,1.32
nagarkurnool,nagarkurnool,kollapur,p.k.pally,gantraopally,general purpose,7,4,2.0,0.0,3.3
nagarkurnool,nagarkurnool,kollapur,p.k.pally,kalwakole,general purpose,7,6,5.0,100.0,3.8
nagarkurnool,nagarkurnool,kollapur,p.k.pally,kothapet,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,mahasamudram,general purpose,7,1,1.0,50.0,1.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,marrikal,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,mustipally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,achampet,chandapur,general purpose,7,1,1.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,achampet,chennaram (a-41),general purpose,7,1,2.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,achampet,chouta pally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,achampet,ghanapur,general purpose,7,3,3.0,15.0,3.0
nagarkurnool,nagarkurnool,achampet,achampet,hajipur,general purpose,7,1,2.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,achampet,inole,general purpose,7,10,10.0,0.0,9.24
nagarkurnool,nagarkurnool,kollapur,p.k.pally,peddakarpamula,general purpose,7,3,3.0,4.0,2.46
nagarkurnool,nagarkurnool,kollapur,p.k.pally,peddakothapally,general purpose,7,8,7.0,235.0,17.48
nagarkurnool,nagarkurnool,kollapur,p.k.pally,sanjeevapur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,sathapur,general purpose,7,2,2.0,0.0,3.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,vavillabavi,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,p.k.pally,vennacherla,general purpose,7,4,2.0,0.0,1.72
nagarkurnool,nagarkurnool,kollapur,p.k.pally,yapatla,general purpose,7,2,1.0,0.0,1.18
nagarkurnool,nagarkurnool,kollapur,pentlavelly,gopalapur (w),general purpose,7,2,2.0,49.0,1.28
nagarkurnool,nagarkurnool,achampet,achampet,lingotam,general purpose,7,1,1.0,99.0,1.0
nagarkurnool,nagarkurnool,achampet,achampet,mannewarpally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,achampet,nadimpally,general purpose,7,2,2.0,0.0,2.0
nagarkurnool,nagarkurnool,achampet,achampet,polkapally,general purpose,7,1,1.0,31.0,0.0
nagarkurnool,nagarkurnool,achampet,achampet,puljala,general purpose,7,1,1.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,achampet,rangapur,general purpose,7,2,2.0,0.0,0.36
nagarkurnool,nagarkurnool,kollapur,pentlavelly,jataprole,general purpose,7,14,4.0,30.0,5.66
nagarkurnool,nagarkurnool,kollapur,pentlavelly,kondoor,general purpose,7,5,1.0,0.0,4.24
nagarkurnool,nagarkurnool,kollapur,pentlavelly,madhavaswamy nagar,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,pentlavelly,malleshwaram,general purpose,7,2,2.0,0.0,2.0
nagarkurnool,nagarkurnool,kollapur,pentlavelly,manchalakatta,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,pentlavelly,pentlavelly,general purpose,7,17,15.0,193.0,17.42
nagarkurnool,nagarkurnool,kollapur,pentlavelly,singavaram,general purpose,7,2,1.0,0.0,1.24
nagarkurnool,nagarkurnool,kollapur,pentlavelly,yengampally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,alipur,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,bijinapally,general purpose,7,19,17.0,532.0,22.2
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,borusugadda thanda,general purpose,7,1,1.0,15.0,1.0
nagarkurnool,nagarkurnool,achampet,achampet,siddapur,general purpose,7,7,7.0,0.0,5.42
nagarkurnool,nagarkurnool,achampet,achampet,singavaram,general purpose,7,1,1.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,amarabad,amarabad,general purpose,7,16,14.0,1.0,11.76
nagarkurnool,nagarkurnool,achampet,amarabad,chennampally thanda,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,chintalonipally,general purpose,7,2,1.0,0.0,1.18
nagarkurnool,nagarkurnool,achampet,amarabad,chitlamagunta,general purpose,7,2,2.0,0.0,1.18
nagarkurnool,nagarkurnool,achampet,amarabad,domalapenta,general purpose,7,5,5.0,159.0,5.0
nagarkurnool,nagarkurnool,achampet,amarabad,edgula bai,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,ippapally,general purpose,7,1,2.0,0.0,0.28
nagarkurnool,nagarkurnool,achampet,amarabad,jangamreddy pally,general purpose,7,3,2.0,58.0,6.18
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,boyapur,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,elgonda,general purpose,7,4,4.0,48.0,2.08
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,gangaram,general purpose,7,9,7.0,0.0,2.04
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,gouraram (b),general purpose,7,4,4.0,0.0,1.5
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,gudlanarva,general purpose,7,2,1.0,0.0,1.18
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,kalwakunta thanda,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,karkonda,general purpose,7,2,2.0,0.0,1.2
nagarkurnool,nagarkurnool,achampet,amarabad,kodonipally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,kothapally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,kummarivanipally,general purpose,7,1,1.0,32.0,0.18
nagarkurnool,nagarkurnool,achampet,amarabad,laxamapur (bk),general purpose,7,3,2.0,0.0,3.0
nagarkurnool,nagarkurnool,achampet,amarabad,machavaram,general purpose,7,2,2.0,0.0,1.18
nagarkurnool,nagarkurnool,achampet,amarabad,maddi madugu,general purpose,7,2,2.0,0.0,1.31
nagarkurnool,nagarkurnool,achampet,amarabad,madhavan pally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,mannanoor,general purpose,7,24,15.0,2889.0,89.48
nagarkurnool,nagarkurnool,achampet,amarabad,maradugula,general purpose,7,4,2.0,0.0,3.28
nagarkurnool,nagarkurnool,achampet,amarabad,molkamamilla,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,kotalgadda,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,lattupally,general purpose,7,12,11.0,227.0,9.26
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,lingasanpally,general purpose,7,2,1.0,0.0,0.36
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,mahadevpet,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,manganoor,general purpose,7,8,5.0,20.0,2.82
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,momaipally,general purpose,7,3,1.0,0.0,0.96
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,palem,general purpose,7,25,17.0,6907.0,99.96
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,polepally(nkl),general purpose,7,2,2.0,0.0,0.52
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,ramireddy pally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,padra,general purpose,7,6,2.0,0.0,8.08
nagarkurnool,nagarkurnool,achampet,amarabad,rayalgudi tanda,general purpose,7,2,2.0,778.0,5.0
nagarkurnool,nagarkurnool,achampet,amarabad,thirumalapur (bk),general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,thurkapally,general purpose,7,2,2.0,0.0,0.52
nagarkurnool,nagarkurnool,achampet,amarabad,udmilla,general purpose,7,3,3.0,36.0,2.6
nagarkurnool,nagarkurnool,achampet,amarabad,venkeshwaram,general purpose,7,4,2.0,0.0,3.24
nagarkurnool,nagarkurnool,achampet,amarabad,watwarlapally,general purpose,7,2,2.0,50.0,2.0
nagarkurnool,nagarkurnool,achampet,amarabad,yamireddy pally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,amarabad,yelmapally,general purpose,7,3,3.0,698.0,5.0
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,salkarpet,general purpose,7,1,1.0,0.0,0.4
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,sayanpally,general purpose,7,4,4.0,0.0,1.62
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,vasanthapur,general purpose,7,2,2.0,47.0,1.24
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,waddeman,general purpose,7,8,8.0,52.0,4.9
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,wattem,general purpose,7,13,9.0,8323.0,83.54
nagarkurnool,nagarkurnool,nagarkurnool,bijinapally,yerrakunta thanda,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,auraspally,general purpose,7,2,2.0,0.0,2.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,chandaipally,general purpose,7,1,1.0,50.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,ananthavaram,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,balmoor,general purpose,7,7,7.0,402.0,11.78
nagarkurnool,nagarkurnool,achampet,balmoor,banal,general purpose,7,2,2.0,3.0,0.74
nagarkurnool,nagarkurnool,achampet,balmoor,chenchugudem,general purpose,7,4,4.0,0.0,2.06
nagarkurnool,nagarkurnool,achampet,balmoor,chennaram (pg),general purpose,7,1,2.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,balmoor,gattutumman,general purpose,7,4,2.0,6.0,1.6
nagarkurnool,nagarkurnool,achampet,balmoor,godal,general purpose,7,3,2.0,102.0,1.16
nagarkurnool,nagarkurnool,achampet,balmoor,jinkunta,general purpose,7,2,2.0,114.0,2.0
nagarkurnool,nagarkurnool,achampet,balmoor,kondanagula,general purpose,7,11,1.0,685.0,8.26
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,chendubetla,general purpose,7,4,4.0,12.0,1.98
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,desi itkyal,general purpose,7,2,2.0,740.0,4.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,gaggalapally,general purpose,7,2,1.0,1.0,0.78
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ganyagula,general purpose,7,1,1.0,21.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,gudipally,general purpose,7,3,3.0,30.0,2.18
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,kummera,general purpose,7,4,3.0,7.0,0.72
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,malkapur,general purpose,7,1,1.0,0.0,0.36
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,manthati,general purpose,7,7,7.0,1231.0,8.66
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,naganool,general purpose,7,3,3.0,799.0,5.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,nallavelly,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,kondareddipally,general purpose,7,1,1.0,50.0,0.5
nagarkurnool,nagarkurnool,achampet,balmoor,mahadevpur,general purpose,7,1,1.0,27.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,milaram,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,polesettinapally,general purpose,7,3,2.0,0.0,2.24
nagarkurnool,nagarkurnool,achampet,balmoor,ramajipally,general purpose,7,1,1.0,1.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,telgeer gudishelu,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,balmoor,thummanpet,general purpose,7,3,2.0,0.0,1.36
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,narasaipally,general purpose,7,2,2.0,0.0,1.18
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,nellykonda,general purpose,7,3,3.0,181.0,3.18
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ngklt-01.erragadda,general purpose,7,3,3.0,21.0,2.28
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ngklt-02.ioc boulding,general purpose,7,7,6.0,397.0,9.08
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ngklt-03.pullareddy,general purpose,7,2,2.0,578.0,5.3
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ngklt-04.housing board colony,general purpose,7,20,19.0,1585.0,30.7
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ngklt-06.ravi theatre,general purpose,7,6,4.0,0.0,7.24
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,ngklt-07.eddamma gudi,general purpose,7,5,5.0,116.0,2.9
nagarkurnool,nagarkurnool,achampet,balmoor,todellagadda,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,ambatpally,general purpose,7,3,2.0,0.0,2.5
nagarkurnool,nagarkurnool,achampet,lingal,appaipally,general purpose,7,3,2.0,0.0,1.36
nagarkurnool,nagarkurnool,achampet,lingal,ausalikunta,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,bakaram,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,chennam pally,general purpose,7,1,1.0,50.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,dattharam,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,jeelugupally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,k c thanda,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,komatikunta,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,peddamudunoor,general purpose,7,6,5.0,24.0,2.72
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,peddapur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,puljal,general purpose,7,1,1.0,0.0,0.36
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,sirpur,general purpose,7,3,3.0,35.0,2.2
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,thudukurthy,general purpose,7,10,7.0,268.0,5.24
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,uyyalawada,general purpose,7,3,3.0,759.0,17.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,venkatapur,general purpose,7,1,1.0,0.0,0.36
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,wanapatla,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,nagarkurnool,yendabetla,general purpose,7,2,2.0,0.0,1.18
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,akunellikuduru,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,kothakuntapally,general purpose,7,1,1.0,0.0,0.24
nagarkurnool,nagarkurnool,achampet,lingal,lingal,general purpose,7,20,13.0,1793.0,93.08
nagarkurnool,nagarkurnool,achampet,lingal,m c thanda,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,madapur,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,manajipet,general purpose,7,2,2.0,0.0,0.42
nagarkurnool,nagarkurnool,achampet,lingal,maqdoompur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,padmannapally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,rampur,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,rayavaram,general purpose,7,2,2.0,0.0,2.0
nagarkurnool,nagarkurnool,achampet,lingal,rayavaram camp,general purpose,7,1,1.0,372.0,0.28
nagarkurnool,nagarkurnool,achampet,lingal,sayanpet,general purpose,7,3,3.0,0.0,3.0
nagarkurnool,nagarkurnool,achampet,lingal,srirangapur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,surapur,general purpose,7,1,1.0,1.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,anatharam,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,bhallampally,general purpose,7,1,1.0,0.0,0.24
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,cherla itkyal,general purpose,7,1,1.0,5.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,govindaipally,general purpose,7,3,1.0,0.0,1.78
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,guntakodoor,general purpose,7,2,2.0,3.0,2.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,guttala pally,general purpose,7,2,2.0,0.0,2.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,indrakal,general purpose,7,2,2.0,2.0,0.42
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,ithol,general purpose,7,7,5.0,308.0,5.54
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,medipur,general purpose,7,2,2.0,90.0,1.18
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,nagadevapally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,lingal,vallabhapur,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,ayyawaripally,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,dasarlapally,general purpose,7,1,1.0,3.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,devadasu kunta,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,eratvan pally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,galtukadi pally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,gutta meedi tanda,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,guvvaloni pally,general purpose,7,1,1.0,0.0,0.4
nagarkurnool,nagarkurnool,achampet,uppunuthala,kamsani pally,general purpose,7,3,2.0,0.0,3.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,koritikal,general purpose,7,2,2.0,0.0,0.36
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,papagal,general purpose,7,3,2.0,0.0,1.36
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,parvathaipally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,polmoor,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,sirsawada,general purpose,7,2,2.0,1.0,0.42
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,tadoor,general purpose,7,15,12.0,1787.0,39.56
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,thirmalapur cherla,general purpose,7,1,1.0,7.0,0.24
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,yadireddy pally,general purpose,7,2,1.0,0.0,1.18
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,yathidarpally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,yengam pally,general purpose,7,1,1.0,5.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,tadoor,yethathapur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,lateefpur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,achampet,uppunuthala,laxmapur (a.41),general purpose,7,1,2.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,uppunuthala,mamillapally,general purpose,7,2,1.0,0.0,1.18
nagarkurnool,nagarkurnool,achampet,uppunuthala,marripally,general purpose,7,1,1.0,0.0,0.18
nagarkurnool,nagarkurnool,achampet,uppunuthala,peddapur,general purpose,7,2,2.0,0.0,0.74
nagarkurnool,nagarkurnool,achampet,uppunuthala,penmella,general purpose,7,3,1.0,0.0,2.18
nagarkurnool,nagarkurnool,achampet,uppunuthala,raiched,general purpose,7,1,2.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,kodiar,badugadinne,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,kodiar,bawaipally,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,kodiar,khanapur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,kollapur,kodiar,kodair,general purpose,7,13,9.0,855.0,42.02
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,alair,general purpose,7,2,1.0,31.0,0.42
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,ananthasagar,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,bappally,general purpose,7,2,1.0,0.0,0.48
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,bodabanda thanda,general purpose,7,1,1.0,0.0,0.6
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,chinnamudnoor,general purpose,7,2,2.0,10.0,0.54
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,damisthapur,general purpose,7,1,1.0,0.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,daspally,general purpose,7,2,2.0,19.0,1.6
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,g raipkula,general purpose,7,1,1.0,-17.0,1.0
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,gaddampally,general purpose,7,2,1.0,0.0,1.18
nagarkurnool,nagarkurnool,nagarkurnool,telkapally,gattunellikuduru,general purpose,7,1,1.0,42.0,1.0
